date,sta,flight_no,origin,origin_code,airline_name,aircraft_type,tail_reg,tail_reg_updated,match_strategy,matched_dep_flight,matched_dep_tail,matched_turnaround_min,icao_cat,cbp_flag,gate
02-Apr-26,16:45,EI3257,Edinburgh�(EDI),EDI,Aer Lingus Regional,AT76,EI-GPO,EI-GPO,exact_tail_25min_5hr,EA3330,EI-GPO,35,B,FALSE,
02-Apr-26,16:49,,London�(BQH),BQH,NetJets,CL60,CS-CLA,CS-CLA,exact_tail_25min_5hr,,CS-CLA,71,C,FALSE,
02-Apr-26,16:50,EI777,Lanzarote�(ACE),ACE,Aer Lingus,A320,EI-GAL,EI-GAL,exact_tail_25min_5hr,EI610,EI-GAL,90,C,FALSE,
02-Apr-26,16:55,FR5911,Lanzarote�(ACE),ACE,Ryanair,B38M,EI-IHC,EI-IHC,exact_tail_25min_5hr,FR3086,EI-IHC,50,C,FALSE,
02-Apr-26,16:55,LH980,Frankfurt�(FRA),FRA,Lufthansa,A321,D-AISB,D-AISB,exact_tail_25min_5hr,LH981,D-AISB,45,C,FALSE,
02-Apr-26,16:55,VL2518,Munich�(MUC),MUC,Lufthansa City,A20N,D-AIJR,D-AIJR,exact_tail_25min_5hr,VL2519,D-AIJR,50,C,FALSE,
02-Apr-26,17:10,EI545,Nice�(NCE),NCE,Aer Lingus,A320,EI-DER,EI-DER,exact_tail_25min_5hr,EI336,EI-DER,40,C,FALSE,
02-Apr-26,17:10,FR339,London�(LTN),LTN,Ryanair,B38M,EI-IGL,EI-IGL,exact_tail_25min_5hr,FR4266,EI-IGL,50,C,FALSE,
02-Apr-26,17:15,AY1385,Helsinki�(HEL),HEL,Finnair (Oneworld Livery),E190,OH-LKN,OH-LKN,exact_tail_25min_5hr,AY1386,OH-LKN,45,C,FALSE,
02-Apr-26,17:15,EI167,London�(LHR),LHR,Aer Lingus,A20N,EI-NSH,EI-NSH,exact_tail_25min_5hr,EI178,EI-NSH,45,C,FALSE,
02-Apr-26,17:15,EA3225,Glasgow�(GLA),GLA,Aer Lingus Regional,AT76,EI-FAT,EI-FAT,exact_tail_25min_5hr,EA3308,EI-FAT,35,B,FALSE,
02-Apr-26,17:20,EI527,Paris�(CDG),CDG,Aer Lingus,A320,EI-DEI,EI-DEI,exact_tail_25min_5hr,EI638,EI-DEI,40,C,FALSE,
02-Apr-26,17:20,EA3393,Leeds�(LBA),LBA,Aer Lingus Regional,AT76,EI-HPK,EI-HPK,exact_tail_25min_5hr,,EI-HPK,30,B,FALSE,
02-Apr-26,17:20,FR3976,Barcelona�(BCN),BCN,Ryanair,B738,EI-ESV,EI-ESV,exact_tail_25min_5hr,FR3977,EI-ESV,25,C,FALSE,
02-Apr-26,17:25,FR447,Liverpool�(LPL),LPL,Ryanair,B738,9H-QAS,9H-QAS,exact_tail_25min_5hr,FR446,9H-QAS,25,C,FALSE,
02-Apr-26,17:25,BY1487,Lanzarote�(ACE),ACE,TUI,B738,G-FDZZ,G-FDZZ,,,,,C,FALSE,
02-Apr-26,17:35,FR289,London�(STN),STN,Ryanair,B738,9H-QFB,9H-QFB,exact_tail_25min_5hr,FR290,9H-QFB,62,C,FALSE,
02-Apr-26,17:40,EI609,Amsterdam�(AMS),AMS,Aer Lingus,A320,EI-EDS,EI-EDS,exact_tail_25min_5hr,EI528,EI-EDS,50,C,FALSE,
02-Apr-26,17:45,EI405,Rome�(FCO),FCO,Aer Lingus,A320,EI-DVG,EI-DVG,exact_tail_25min_5hr,EI564,EI-DVG,70,C,FALSE,
02-Apr-26,17:50,EA3273,Birmingham�(BHX),BHX,Aer Lingus Regional,AT76,EI-HDK,EI-HDK,exact_tail_25min_5hr,,EI-HDK,40,B,FALSE,
02-Apr-26,17:50,FR7055,Malaga�(AGP),AGP,Ryanair,B38M,9H-VUZ,9H-VUZ,exact_tail_25min_5hr,FR6187,9H-VUZ,50,C,FALSE,
02-Apr-26,17:50,FR7035,Faro�(FAO),FAO,Ryanair,B738,SP-RKM,SP-RKM,exact_tail_25min_5hr,FR5432,SP-RKM,60,C,FALSE,
02-Apr-26,17:50,LX404,Zurich�(ZRH),ZRH,Swiss,BCS1,HB-JBE,HB-JBE,exact_tail_25min_5hr,LX405,HB-JBE,45,C,FALSE,
02-Apr-26,17:55,DY1362,Oslo�(OSL),OSL,Norwegian,B738,LN-NHA,LN-NHA,exact_tail_25min_5hr,DY1363,LN-NHA,40,C,FALSE,
02-Apr-26,17:55,FR7366,Vienna�(VIE),VIE,Lauda Europe,A320,9H-LOA,9H-LOA,exact_tail_25min_5hr,FR7367,9H-LOA,30,C,FALSE,
02-Apr-26,17:59,5X207,Louisville�(SDF),SDF,UPS,B763,N345UP,N345UP,exact_tail_25min_5hr,5X207,N345UP,116,D,FALSE,
02-Apr-26,18:00,BA832,London�(LHR),LHR,British Airways,A20N,G-TTSG,G-TTSG,exact_tail_25min_5hr,BA833,G-TTSG,50,C,FALSE,
02-Apr-26,18:05,EI553,Lyon�(LYS),LYS,Aer Lingus,A320,EI-DES,EI-DES,exact_tail_25min_5hr,EI276,EI-DES,45,C,FALSE,
02-Apr-26,18:05,TP1324,Lisbon�(LIS),LIS,TAP Express,E195,CS-TAX,CS-TAX,exact_tail_25min_5hr,TP1325,CS-TAX,45,C,FALSE,
02-Apr-26,18:05,,Isle of Man�(IOM),IOM,Aer Lingus Regional,AT76,EI-GZV,EI-GZV,exact_tail_25min_5hr,EA3408,EI-GZV,45,B,FALSE,
02-Apr-26,18:10,EI3217,Isle of Man�(IOM),IOM,Aer Lingus,AT7,,,,,,,B,FALSE,
02-Apr-26,18:10,FR555,Manchester�(MAN),MAN,Ryanair,B38M,EI-IHY,EI-IHY,exact_tail_25min_5hr,FR1978,EI-IHY,25,C,FALSE,
02-Apr-26,18:13,,St. Gallen�(ACH),ACH,NetJets,C68A,CS-LUC,CS-LUC,,,,,C,FALSE,
02-Apr-26,18:15,FR9320,Trieste�(TRS),TRS,Ryanair,B38M,EI-HET,EI-HET,exact_tail_25min_5hr,FR142,EI-HET,25,C,FALSE,
02-Apr-26,18:20,EI169,London�(LHR),LHR,Aer Lingus,A20N,EI-NSG,EI-NSG,exact_tail_25min_5hr,EI182,EI-NSG,40,C,FALSE,
02-Apr-26,18:20,SK2537,Copenhagen�(CPH),CPH,SAS,A20N,EI-SCD,EI-SCD,exact_tail_25min_5hr,SK2538,EI-SCD,45,C,FALSE,
02-Apr-26,18:25,AF1116,Paris�(CDG),CDG,Air France,E190,F-HBLY,F-HBLY,exact_tail_25min_5hr,AF1117,F-HBLY,50,C,FALSE,
02-Apr-26,18:30,FR4284,Marseille�(MRS),MRS,Ryanair,B738,EI-DPH,EI-DPH,exact_tail_25min_5hr,FR4285,EI-DPH,25,C,FALSE,
02-Apr-26,18:35,EA3327,Manchester�(MAN),MAN,Aer Lingus Regional,AT76,EI-GPP,EI-GPP,exact_tail_25min_5hr,EA3328,EI-GPP,35,B,FALSE,
02-Apr-26,18:35,FR25,Paris�(BVA),BVA,Ryanair,B38M,EI-IKW,EI-IKW,exact_tail_25min_5hr,FR24,EI-IKW,40,C,FALSE,
02-Apr-26,18:40,BA4472,London�(LCY),LCY,British Airways,E190,G-LCYL,G-LCYL,exact_tail_25min_5hr,BA4473,G-LCYL,40,C,FALSE,
02-Apr-26,18:40,FR5307,Kerry�(KIR),KIR,Ryanair,B738,SP-RKH,SP-RKH,exact_tail_25min_5hr,FR3568,SP-RKH,35,C,FALSE,
02-Apr-26,18:40,FR5419,Berlin�(BER),BER,Ryanair,B738,EI-EBV,EI-EBV,exact_tail_25min_5hr,FR5418,EI-EBV,25,C,FALSE,
02-Apr-26,18:45,FR1115,Reus�(REU),REU,Ryanair,B38M,EI-HEN,EI-HEN,exact_tail_25min_5hr,FR306,EI-HEN,25,C,FALSE,
02-Apr-26,18:50,FR1043,Toulouse�(TLS),TLS,Ryanair,B738,SP-RND,SP-RKV,airline+aircraft+time,FR7072,SP-RKV,40,C,FALSE,
02-Apr-26,18:55,EA3305,Southampton�(SOU),SOU,Aer Lingus Regional,AT76,EI-HPJ,EI-HPJ,exact_tail_25min_5hr,EA3196,EI-HPJ,35,B,FALSE,
02-Apr-26,18:55,FR121,London�(LGW),LGW,Ryanair,B38M,EI-ILJ,EI-ILJ,exact_tail_25min_5hr,FR6921,EI-ILJ,25,C,FALSE,
02-Apr-26,18:55,LG4883,Luxembourg�(LUX),LUX,Luxair,E295,LX-LEA,LX-LEA,exact_tail_25min_5hr,LG4884,LX-LEA,50,C,FALSE,
02-Apr-26,19:05,EW2774,Stuttgart�(STR),STR,Eurowings,A320,D-AEWR,D-AEWR,exact_tail_25min_5hr,EW2775,D-AEWR,45,C,FALSE,
02-Apr-26,19:05,FR667,Birmingham�(BHX),BHX,Ryanair,B38M,EI-ILC,EI-ILC,exact_tail_25min_5hr,FR7036,EI-ILC,25,C,FALSE,
02-Apr-26,19:05,FR3101,Amsterdam�(AMS),AMS,Ryanair,B738,SP-RSQ,SP-RSQ,exact_tail_25min_5hr,FR211,SP-RSQ,55,C,FALSE,
02-Apr-26,19:05,SK2565,Stockholm�(ARN),ARN,SAS,32N,,,flight_number_mirror,SK2566,,45,C,FALSE,
02-Apr-26,19:15,EI749,Bilbao�(BIO),BIO,Aer Lingus,A320,EI-DEK,EI-DEK,exact_tail_overnight_5hr_16hr,EI432,EI-DEK,705,C,FALSE,
02-Apr-26,19:15,FR1457,Brussels�(BRU),BRU,Ryanair,B738,9H-QBD,9H-QBD,exact_tail_25min_5hr,FR342,9H-QBD,45,C,FALSE,
02-Apr-26,19:15,FR2031,Krakow�(KRK),KRK,Ryanair,B38M,SP-RZV,SP-RZV,exact_tail_25min_5hr,FR2030,SP-RZV,25,C,FALSE,
02-Apr-26,19:15,TO7908,Paris�(ORY),ORY,Transavia,B738,F-HUYB,F-HUYB,exact_tail_25min_5hr,TO7909,F-HUYB,40,C,FALSE,
02-Apr-26,19:20,FR205,London�(STN),STN,Ryanair,B738,SP-RKV,9H-QAL,airline+aircraft+time,FR816,9H-QAL,95,C,FALSE,
02-Apr-26,19:30,BA834,London�(LHR),LHR,British Airways,A21N,G-TNED,G-TNED,exact_tail_25min_5hr,BA835,G-TNED,50,C,FALSE,
02-Apr-26,19:30,BA4468,London�(LCY),LCY,British Airways,E190,G-LCYM,G-LCYM,exact_tail_25min_5hr,BA4471,G-LCYM,40,C,FALSE,
02-Apr-26,19:30,FR99,Wroclaw�(WRO),WRO,Ryanair,B38M,SP-RZN,SP-RZN,exact_tail_25min_5hr,FR98,SP-RZN,35,C,FALSE,
02-Apr-26,19:30,FR9612,Rome�(FCO),FCO,Ryanair,B38M,EI-HMW,EI-HMW,exact_tail_25min_5hr,FR668,EI-HMW,30,C,FALSE,
02-Apr-26,19:35,EI173,London�(LHR),LHR,Aer Lingus,A20N,EI-NSB,EI-NSB,exact_tail_overnight_5hr_16hr,EI152,EI-NSB,655,C,FALSE,
02-Apr-26,19:35,FR7133,Faro�(FAO),FAO,Ryanair,B738,EI-EBK,EI-EBK,exact_tail_25min_5hr,FR534,EI-EBK,25,C,FALSE,
02-Apr-26,19:45,FR1773,Valencia�(VLC),VLC,Ryanair,B738,EI-EGD,EI-EGD,exact_tail_25min_5hr,FR1772,EI-EGD,25,C,FALSE,
02-Apr-26,19:50,FR123,London�(LGW),LGW,Ryanair,B738,9H-QDR,9H-QDR,exact_tail_25min_5hr,FR5563,9H-QDR,25,C,FALSE,
02-Apr-26,20:05,EK163,Dubai�(DXB),DXB,Emirates,B77W,A6-EPC,A6-ENT,airline+aircraft+time,EK164,A6-ENT,115,C,FALSE,
02-Apr-26,20:10,EI585,Malaga�(AGP),AGP,Aer Lingus,A320,EI-FNJ,EI-FNJ,exact_tail_overnight_5hr_16hr,EI672,EI-FNJ,690,C,FALSE,
02-Apr-26,20:10,FR9678,Seville�(SVQ),SVQ,Ryanair,B738,9H-QCD,9H-QCD,exact_tail_25min_5hr,FR9679,9H-QCD,25,C,FALSE,
02-Apr-26,20:15,FR7157,Madrid�(MAD),MAD,Ryanair,B738,9H-QAV,9H-QAV,exact_tail_25min_5hr,FR7156,9H-QAV,35,C,FALSE,
02-Apr-26,20:20,DN407,Bacau�(BCM),BCM,Dan Air,A320,YR-JUL,YR-JUL,exact_tail_25min_5hr,DN408,YR-JUL,45,C,FALSE,
02-Apr-26,20:25,FR127,London�(LGW),LGW,Ryanair,B738,9H-QCF,9H-QCF,exact_tail_25min_5hr,FR556,9H-QCF,65,C,FALSE,
02-Apr-26,20:30,FR21,Newcastle�(NCL),NCL,Ryanair,B38M,EI-IGF,EI-IGF,exact_tail_25min_5hr,FR20,EI-IGF,25,C,FALSE,
02-Apr-26,20:30,FR817,Edinburgh�(EDI),EDI,Ryanair,B738,EI-EKS,EI-EKS,exact_tail_overnight_5hr_16hr,FR162,EI-EKS,685,C,FALSE,
02-Apr-26,20:30,FR1557,Manchester�(MAN),MAN,Ryanair,B738,EI-DLX,EI-DLX,exact_tail_25min_5hr,FR1556,EI-DLX,25,C,FALSE,
02-Apr-26,20:33,5X249,Shannon�(SNN),SNN,UPS,B763,N364UP,N364UP,exact_tail_25min_5hr,5X249,N364UP,46,D,FALSE,
02-Apr-26,20:40,EI3331,Exeter�(EXT),EXT,Aer Lingus Regional,AT76,EI-GPO,EI-GPO,exact_tail_overnight_5hr_16hr,EI3390,EI-GPO,630,B,FALSE,
02-Apr-26,20:40,FR7063,Alicante�(ALC),ALC,Ryanair,B38M,EI-IJK,EI-IJK,exact_tail_25min_5hr,FR7062,EI-IJK,25,C,FALSE,
02-Apr-26,20:45,FR449,Liverpool�(LPL),LPL,Ryanair,B738,EI-DCL,EI-DCL,exact_tail_25min_5hr,FR448,EI-DCL,25,C,FALSE,
02-Apr-26,20:55,EI177,London�(LHR),LHR,Aer Lingus,A20N,EI-NSD,EI-NSD,exact_tail_overnight_5hr_16hr,EI562,EI-NSD,585,C,FALSE,
02-Apr-26,20:55,EA3557,Edinburgh�(EDI),EDI,Aer Lingus Regional,AT76,EI-HPK,EI-HPK,exact_tail_overnight_5hr_16hr,EI3350,EI-HPK,580,B,FALSE,
02-Apr-26,21:00,EI413,Verona�(VRN),VRN,Aer Lingus,A320,EI-DEH,EI-DEH,exact_tail_overnight_5hr_16hr,EI602,EI-DEH,555,C,FALSE,
02-Apr-26,21:00,FR4845,Milan�(BGY),BGY,Ryanair,B38M,EI-IKD,EI-IKD,exact_tail_25min_5hr,FR4844,EI-IKD,25,C,FALSE,
02-Apr-26,21:00,FR7137,Lisbon�(LIS),LIS,Ryanair,B738,EI-EVJ,EI-EVJ,exact_tail_25min_5hr,FR634,EI-EVJ,25,C,FALSE,
02-Apr-26,21:09,,Pisa�(PSA),PSA,NetJets,GLEX,CS-GLJ,CS-GLJ,,,,,C,FALSE,
02-Apr-26,21:15,FR1909,Gdansk�(GDN),GDN,Ryanair,B738,SP-RKB,SP-RKB,exact_tail_25min_5hr,FR1908,SP-RKB,25,C,FALSE,
02-Apr-26,21:17,5O4394,Shannon�(SNN),SNN,ASL Airlines,B738,F-HIQB,F-HIQB,exact_tail_25min_5hr,5O4394,F-HIQB,43,C,FALSE,
02-Apr-26,21:20,FR6394,Barcelona�(BCN),BCN,Ryanair,B738,EI-GSI,EI-GSI,exact_tail_25min_5hr,FR6395,EI-GSI,30,C,FALSE,
02-Apr-26,21:20,RK291,London�(STN),STN,Ryanair,B38M,G-RYMA,G-RYMA,exact_tail_25min_5hr,RK292,G-RYMA,40,C,FALSE,
02-Apr-26,21:25,FR509,Bristol�(BRS),BRS,Ryanair,B38M,EI-HGG,EI-HGG,exact_tail_25min_5hr,FR508,EI-HGG,25,C,FALSE,
02-Apr-26,21:30,EI179,London�(LHR),LHR,Aer Lingus,A20N,EI-NSH,EI-NSH,,,,,C,FALSE,
02-Apr-26,21:30,EI277,Birmingham�(BHX),BHX,Aer Lingus,A320,EI-DES,EI-DES,,,,,C,FALSE,
02-Apr-26,21:30,EA3409,Donegal�(CFN),CFN,Aer Lingus Regional,AT76,EI-GZV,EI-GZV,exact_tail_overnight_5hr_16hr,EA3300,EI-GZV,570,B,FALSE,
02-Apr-26,21:35,EA3309,Southampton�(SOU),SOU,Aer Lingus Regional,AT76,EI-FAT,EI-FAT,exact_tail_overnight_5hr_16hr,EA3250,EI-FAT,545,B,FALSE,
02-Apr-26,21:40,FR3103,Amsterdam�(AMS),AMS,Ryanair,B738,9H-QAL,9H-QAL,,,,,C,FALSE,
02-Apr-26,21:45,EA3259,Edinburgh�(EDI),EDI,Aer Lingus Regional,AT76,EI-HDK,EI-HDK,exact_tail_overnight_5hr_16hr,EA3550,EI-HDK,605,B,FALSE,
02-Apr-26,21:45,EA3289,Bristol�(BRS),BRS,Aer Lingus Regional,AT76,EI-GPN,EI-GPN,exact_tail_overnight_5hr_16hr,EI3280,EI-GPN,535,B,FALSE,
02-Apr-26,21:50,BA4470,London�(LCY),LCY,British Airways,E190,G-LCAB,G-LCAB,,,,,C,FALSE,
02-Apr-26,22:00,FR143,London�(LGW),LGW,Ryanair,B38M,EI-HET,EI-HET,exact_tail_overnight_5hr_16hr,FR112,EI-HET,530,C,FALSE,
02-Apr-26,22:05,EI639,Brussels�(BRU),BRU,Aer Lingus,A320,EI-DEI,EI-DEI,exact_tail_overnight_5hr_16hr,EI642,EI-DEI,560,C,FALSE,
02-Apr-26,22:05,EA3329,Manchester�(MAN),MAN,Aer Lingus Regional,AT76,EI-GPP,EI-GPP,exact_tail_overnight_5hr_16hr,,EI-GPP,565,B,FALSE,
02-Apr-26,22:10,EA3197,Liverpool�(LPL),LPL,Aer Lingus Regional,AT76,EI-HPJ,EI-HPJ,exact_tail_overnight_5hr_16hr,EI3400,EI-HPJ,495,B,FALSE,
02-Apr-26,22:15,FR8131,Malaga�(AGP),AGP,Ryanair,B738,9H-QAD,9H-QAD,exact_tail_overnight_5hr_16hr,FR2192,9H-QAD,485,C,FALSE,
02-Apr-26,22:15,LH982,Frankfurt�(FRA),FRA,Lufthansa,A321,D-AIRN,D-AIRN,exact_tail_5min_8hr,LH983,D-AIRN,470,C,FALSE,
02-Apr-26,22:20,5F5711,Chisinau�(RMO),RMO,FlyOne,A321,YR-FIB,YR-FIB,exact_tail_25min_5hr,5F5712,YR-FIB,60,C,FALSE,
02-Apr-26,22:20,EI611,Amsterdam�(AMS),AMS,Aer Lingus,A320,EI-GAL,EI-GAL,exact_tail_overnight_5hr_16hr,EI422,EI-GAL,560,C,FALSE,
02-Apr-26,22:25,KL1145,Amsterdam�(AMS),AMS,KLM,B738,PH-BXV,PH-BXV,exact_tail_5min_8hr,KL1134,PH-BXV,450,C,FALSE,
02-Apr-26,22:30,EI183,London�(LHR),LHR,Aer Lingus,A20N,EI-NSG,EI-NSG,exact_tail_overnight_5hr_16hr,EI154,EI-NSG,540,C,FALSE,
02-Apr-26,22:30,FR7236,Malta�(MLA),MLA,Ryanair,B38M,EI-HGY,EI-HGY,,,,,C,FALSE,
02-Apr-26,22:35,FR535,Nottingham�(EMA),EMA,Ryanair,B738,EI-DPN,EI-DPN,exact_tail_5min_8hr,FR152,EI-DPN,450,C,FALSE,
02-Apr-26,22:35,FR669,Birmingham�(BHX),BHX,Ryanair,B38M,EI-HMW,EI-HMW,exact_tail_overnight_5hr_16hr,FR6875,EI-HMW,500,C,FALSE,
02-Apr-26,22:40,AF1016,Paris�(CDG),CDG,Air France,BCS3,F-HZUM,F-HZUM,exact_tail_5min_8hr,AF1017,F-HZUM,435,C,FALSE,
02-Apr-26,22:40,EI529,Paris�(CDG),CDG,Aer Lingus,A320,EI-EDS,EI-EDS,,,,,C,FALSE,
02-Apr-26,22:40,EA3229,Glasgow�(GLA),GLA,Aer Lingus Regional,AT76,EI-HNA,EI-HNA,exact_tail_overnight_5hr_16hr,EI3242,EI-HNA,520,B,FALSE,
02-Apr-26,22:40,FR5562,Glasgow�(GLA),GLA,Ryanair,B738,9H-QDR,9H-QDR,exact_tail_5min_8hr,FR657,9H-QDR,475,C,FALSE,
02-Apr-26,22:50,EI737,Palma de Mallorca�(PMI),PMI,Aer Lingus,A20N,EI-NSE,EI-NSE,exact_tail_overnight_5hr_16hr,EI502,EI-NSE,490,C,FALSE,
02-Apr-26,22:50,H4251,Cluj-Napoca�(CLJ),CLJ,HiSky,A320,YR-SUN,YR-SUN,exact_tail_25min_5hr,H4252,YR-SUN,60,C,FALSE,
02-Apr-26,22:50,H4473,Chisinau�(RMO),RMO,HiSky,A320,YR-SKY,YR-SKY,exact_tail_25min_5hr,H4474,YR-SKY,60,C,FALSE,
02-Apr-26,22:55,EI709,Marrakesh�(RAK),RAK,Aer Lingus (Retro livery),A320,EI-DVM,EI-DVM,exact_tail_overnight_5hr_16hr,EI776,EI-DVM,515,C,FALSE,
02-Apr-26,22:55,FR307,London�(LGW),LGW,Ryanair,B38M,EI-HEN,EI-HEN,exact_tail_5min_8hr,FR5910,EI-HEN,415,C,FALSE,
02-Apr-26,22:55,FR6245,Tirana�(TIA),TIA,Ryanair,B738,EI-EBF,EI-EBF,,,,,C,FALSE,
02-Apr-26,22:55,FR6841,Naples�(NAP),NAP,Ryanair,B38M,EI-HMZ,EI-HMZ,exact_tail_25min_5hr,FR1899,EI-HMZ,55,C,FALSE,
02-Apr-26,23:00,EI465,Malta�(MLA),MLA,Aer Lingus,A320,EI-DVH,EI-DVH,exact_tail_5min_8hr,EI332,EI-DVH,460,C,FALSE,
02-Apr-26,23:00,FR341,London�(LTN),LTN,Ryanair,B738,9H-QFE,9H-QFE,exact_tail_5min_8hr,FR8130,9H-QFE,420,C,FALSE,
02-Apr-26,23:05,EI497,Faro�(FAO),FAO,Aer Lingus,A320,EI-DEJ,EI-DEJ,exact_tail_5min_8hr,EI202,EI-DEJ,445,C,FALSE,
02-Apr-26,23:05,FR1977,Riga�(RIX),RIX,Ryanair,B738,SP-RNS,SP-RNS,,,,,C,FALSE,
02-Apr-26,23:05,FR8108,Reus�(REU),REU,Ryanair,B738,SP-RKD,SP-RKD,exact_tail_5min_8hr,FR276,SP-RKD,415,C,FALSE,
02-Apr-26,23:05,TK1173,Istanbul�(IST),IST,Turkish Airlines,B38M,TC-LCU,TC-LCU,exact_tail_5min_8hr,TK1174,TC-LCU,390,C,FALSE,
02-Apr-26,23:10,EI337,Berlin�(BER),BER,Aer Lingus,A320,EI-DER,EI-DER,exact_tail_5min_8hr,EI692,EI-DER,460,C,FALSE,
02-Apr-26,23:10,EI587,Malaga�(AGP),AGP,Aer Lingus,A320,EI-DEM,EI-DEM,exact_tail_5min_8hr,EI262,EI-DEM,440,C,FALSE,
02-Apr-26,23:10,FR456,Leeds�(LBA),LBA,Ryanair,B38M,EI-ILK,EI-ILK,exact_tail_25min_5hr,FR457,EI-ILK,25,C,FALSE,
02-Apr-26,23:20,FR210,London�(STN),STN,Ryanair,B738,SP-RSQ,SP-RSQ,exact_tail_5min_8hr,FR5568,SP-RSQ,435,C,FALSE,
02-Apr-26,23:25,FR1900,Manchester�(MAN),MAN,Ryanair,B738,9H-QCJ,9H-QCJ,exact_tail_5min_8hr,FR1992,9H-QCJ,415,C,FALSE,
02-Apr-26,23:25,FR5404,Murcia�(RMU),RMU,Ryanair,B738,EI-DPP,EI-DPP,exact_tail_5min_8hr,FR420,EI-DPP,445,C,FALSE,
02-Apr-26,23:40,FR3087,Venice�(VCE),VCE,Ryanair,B38M,EI-IHC,EI-IHC,,,,,C,FALSE,
02-Apr-26,23:40,FR8112,Faro�(FAO),FAO,Ryanair,B738,SP-RNP,SP-RNP,,,,,C,FALSE,
02-Apr-26,23:45,FR4267,Verona�(VRN),VRN,Ryanair,B38M,EI-IGL,EI-IGL,,,,,C,FALSE,
02-Apr-26,23:55,FR557,Manchester�(MAN),MAN,Ryanair,B738,9H-QCS,9H-QCS,,,,,C,FALSE,
02-Apr-26,23:55,FR635,Cardiff�(CWL),CWL,Ryanair,B738,EI-EVJ,EI-EVJ,exact_tail_5min_8hr,FR7030,EI-EVJ,410,C,FALSE,
02-Apr-26,23:59,FR3567,Santiago de Compostela�(SCQ),SCQ,Ryanair,B738,SP-RKH,SP-RKH,exact_tail_5min_8hr,FR30,SP-RKH,391,C,FALSE,
03-Apr-26,00:05,FR312,Stockholm�(ARN),ARN,Ryanair,B738,EI-DLV,EI-DLV,exact_tail_5min_8hr,FR1976,EI-DLV,405,C,FALSE,
03-Apr-26,00:05,TP1326,Lisbon�(LIS),LIS,TAP Express,E190,CS-TPT,CS-TPT,exact_tail_5min_8hr,TP1327,CS-TPT,325,C,FALSE,
03-Apr-26,00:10,EI449,Heraklion�(HER),HER,Aer Lingus,A320,EI-DVE,EI-DVE,exact_tail_5min_8hr,EI660,EI-DVE,420,C,FALSE,
03-Apr-26,00:20,EI779,Lanzarote�(ACE),ACE,Aer Lingus,A320,EI-DVI,EI-DVI,exact_tail_5min_8hr,EI342,EI-DVI,410,C,FALSE,
03-Apr-26,00:20,FR4410,Rhodes�(RHO),RHO,Ryanair,B38M,EI-IFW,EI-IFW,exact_tail_5min_8hr,FR504,EI-IFW,400,C,FALSE,
03-Apr-26,00:25,FR2972,Kaunas�(KUN),KUN,Ryanair,B738,9H-QAR,9H-QAR,,,,,C,FALSE,
03-Apr-26,00:25,FR7200,Lanzarote�(ACE),ACE,Ryanair,B38M,EI-HGP,EI-HGP,,,,,C,FALSE,
03-Apr-26,00:30,EI575,Alicante�(ALC),ALC,Aer Lingus,A320,EI-EDP,EI-EDP,exact_tail_5min_8hr,EI762,EI-EDP,405,C,FALSE,
03-Apr-26,00:35,FR1979,Lodz�(LCJ),LCJ,Ryanair,B38M,EI-IHY,EI-IHY,exact_tail_5min_8hr,FR1984,EI-IHY,315,C,FALSE,
03-Apr-26,00:45,EI765,Tenerife�(TFS),TFS,Aer Lingus,A320,EI-DVN,EI-DVN,,,,,C,FALSE,
03-Apr-26,00:45,FR7073,Porto�(OPO),OPO,Ryanair,B738,SP-RKV,SP-RNP,airline+aircraft+time,FR437,SP-RNP,300,C,FALSE,
03-Apr-26,00:50,EI783,Gran Canaria�(LPA),LPA,Aer Lingus,A320,EI-DVK,EI-DVK,exact_tail_5min_8hr,EI402,EI-DVK,330,C,FALSE,
03-Apr-26,00:50,LH8321,Birmingham�(BHX),BHX,Lufthansa Cargo,A321,D-AEUA,D-AEUA,exact_tail_25min_5hr,LH8321,D-AEUA,90,C,FALSE,
03-Apr-26,00:55,EI565,Barcelona�(BCN),BCN,Aer Lingus,A320,EI-DVG,EI-DVG,exact_tail_5min_8hr,EI650,EI-DVG,365,C,FALSE,
03-Apr-26,00:55,FR1959,Nice�(NCE),NCE,Ryanair,B738,SP-RND,9H-QCS,airline+aircraft+time,FR1901,9H-QCS,300,C,FALSE,
03-Apr-26,00:55,FR6186,Palma de Mallorca�(PMI),PMI,Ryanair,B38M,9H-VUZ,EI-IHC,airline+aircraft+time,FR884,EI-IHC,290,C,FALSE,
03-Apr-26,00:55,FR7037,Girona�(GRO),GRO,Ryanair,B38M,EI-ILC,EI-IGL,airline+aircraft+time,FR3669,EI-IGL,290,C,FALSE,
03-Apr-26,01:01,FR3333,Pafos�(PFO),PFO,Ryanair,B38M,9H-VUQ,9H-VUQ,exact_tail_25min_5hr,FR5555,9H-VUQ,284,C,FALSE,
03-Apr-26,01:06,OJ300,Karlsruhe / Baden-Baden�(FKB),FKB,NyxAir,AT75,ES-NTC,ES-NTC,exact_tail_25min_5hr,OJ301,ES-NTC,84,B,FALSE,
03-Apr-26,01:10,FR5433,Ibiza�(IBZ),IBZ,Ryanair,B738,SP-RKM,SP-RKV,airline+aircraft+time,FR46,SP-RKV,290,C,FALSE,
