date,sta,flight_no,origin,origin_code,airline_name,aircraft_type,tail_reg,icao_cat,cbp_flag,actual_landing,gate
03-Apr-26,20:10,FR7157,Madrid (MAD),MAD,Ryanair,B738,9H-QAS,C,FALSE,,210
03-Apr-26,20:15,EI3931,Newquay (NQY),NQY,Aer Lingus,AT7,,B,FALSE,,404
03-Apr-26,20:18,,Newquay (NQY),NQY,Aer Lingus Regional,AT76,EI-HPJ,B,FALSE,,418
03-Apr-26,20:20,FR1457,Brussels (BRU),BRU,Ryanair,B738,9H-QDR,C,FALSE,,208
03-Apr-26,20:20,FR1443,Liverpool (LPL),LPL,Ryanair,B38M,EI-IFT,C,FALSE,,209
03-Apr-26,20:23,VJT480,London (LTN),LTN,VistaJet,CL35,9H-VCG,C,FALSE,,R101
03-Apr-26,20:30,FR1917,Manchester (MAN),MAN,Ryanair,B738,9H-QBZ,C,FALSE,,201
03-Apr-26,20:30,FR5404,Murcia (RMU),RMU,Ryanair,B38M,EI-HMW,C,FALSE,,210
03-Apr-26,20:40,FR7035,Faro (FAO),FAO,Ryanair,B738,SP-RSM,C,FALSE,,209
03-Apr-26,20:45,FR9329,Leeds (LBA),LBA,Ryanair,B738,EI-ESS,C,FALSE,,202
03-Apr-26,20:55,EI177,London (LHR),LHR,Aer Lingus,A20N,EI-NSH,C,FALSE,,405
03-Apr-26,20:55,EI3557,Edinburgh (EDI),EDI,Aer Lingus,AT7,,B,FALSE,,405
03-Apr-26,20:55,FR1987,Nantes (NTE),NTE,Ryanair,B738,EI-DLV,C,FALSE,,205
03-Apr-26,20:55,FR7063,Alicante (ALC),ALC,Ryanair,B38M,EI-IGJ,C,FALSE,,201
03-Apr-26,21:00,BA4470,London (LCY),LCY,British Airways,E190,G-LCYL,C,FALSE,,424
03-Apr-26,21:06,,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-GPO,B,FALSE,,418
03-Apr-26,21:10,FR557,Manchester (MAN),MAN,Ryanair,B738,EI-EBF,C,FALSE,,209
03-Apr-26,21:15,EI585,Malaga (AGP),AGP,Aer Lingus,A320,EI-DVK,C,FALSE,,410
03-Apr-26,21:20,FR291,London (STN),STN,Ryanair,B738,EI-EVN,C,FALSE,,103
03-Apr-26,21:20,FR6394,Barcelona (BCN),BCN,Ryanair,B738,9H-QBY,C,FALSE,,207
03-Apr-26,21:23,,Donegal (CFN),CFN,Aer Lingus Regional,AT76,EI-GPP,B,FALSE,,418
03-Apr-26,21:25,FR509,Bristol (BRS),BRS,Ryanair,B38M,EI-HGG,C,FALSE,,211
03-Apr-26,21:25,VY8722,Barcelona (BCN),BCN,Vueling,A320,EC-MKO,C,FALSE,,110
03-Apr-26,21:30,EI179,London (LHR),LHR,Aer Lingus,A20N,EI-NSD,C,FALSE,,406
03-Apr-26,21:30,EI277,Birmingham (BHX),BHX,Aer Lingus,A320,EI-DVH,C,FALSE,,406
03-Apr-26,21:30,EI3409,Donegal (CFN),CFN,Aer Lingus,AT7,,B,FALSE,,417
03-Apr-26,21:35,EI3309,Southampton (SOU),SOU,Aer Lingus,AT7,,B,FALSE,,418
03-Apr-26,21:42,,Southampton (SOU),SOU,Aer Lingus Regional,AT76,EI-GPN,B,FALSE,,418
03-Apr-26,21:45,EI657,Frankfurt (FRA),FRA,Aer Lingus,A320,EI-DER,C,FALSE,,414
03-Apr-26,21:45,EI3259,Edinburgh (EDI),EDI,Aer Lingus,AT7,,B,FALSE,,419
03-Apr-26,21:45,EI3289,Bristol (BRS),BRS,Aer Lingus,AT7,,B,FALSE,,420
03-Apr-26,21:45,FR341,London (LTN),LTN,Ryanair,B38M,EI-IKS,C,FALSE,,203
03-Apr-26,21:47,,Bristol (BRS),BRS,Aer Lingus Regional,AT76,EI-HPK,B,FALSE,,418
03-Apr-26,21:50,FR3103,Amsterdam (AMS),AMS,Ryanair,B738,9H-QAD,C,FALSE,,208
03-Apr-26,21:55,,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-FAT,B,FALSE,,418
03-Apr-26,22:00,EI699,Dusseldorf (DUS),DUS,Aer Lingus (Retro livery),A320,EI-DVM,C,FALSE,,409
03-Apr-26,22:05,EI357,Munich (MUC),MUC,Aer Lingus,A20N,EI-NSG,C,FALSE,,411
03-Apr-26,22:05,EI639,Brussels (BRU),BRU,Aer Lingus,A320,EI-GAM,C,FALSE,,407
03-Apr-26,22:05,EI757,Seville (SVQ),SVQ,Aer Lingus,A320,EI-EDS,C,FALSE,,416
03-Apr-26,22:05,EI3329,Manchester (MAN),MAN,Aer Lingus,AT7,,B,FALSE,,422
03-Apr-26,22:10,EI3197,Liverpool (LPL),LPL,Aer Lingus,AT7,,B,FALSE,,414
03-Apr-26,22:15,LH982,Frankfurt (FRA),FRA,Lufthansa,A321,D-AISR,C,FALSE,,117
03-Apr-26,22:15,,Manchester (MAN),MAN,Aer Lingus Regional,AT76,EI-GZV,B,FALSE,,418
03-Apr-26,22:16,,Liverpool (LPL),LPL,Aer Lingus Regional,AT76,EI-HDK,B,FALSE,,418
03-Apr-26,22:20,5F5711,Chisinau (RMO),RMO,FlyOne,A321,YR-FIB,C,FALSE,,R101
03-Apr-26,22:20,FR6526,Olbia (OLB),OLB,Ryanair,B738,9H-QCJ,C,FALSE,,204
03-Apr-26,22:25,EI611,Amsterdam (AMS),AMS,Aer Lingus,A320,EI-DEL,C,FALSE,,403
03-Apr-26,22:25,FR5562,Glasgow (GLA),GLA,Ryanair,B738,EI-DPN,C,FALSE,,204
03-Apr-26,22:25,KL1145,Amsterdam (AMS),AMS,KLM,B738,PH-BXD,C,FALSE,,119
03-Apr-26,22:30,EI183,London (LHR),LHR,Aer Lingus,A20N,EI-NSA,C,FALSE,,415
03-Apr-26,22:30,FR1983,Biarritz (BIQ),BIQ,Ryanair,B738,EI-DPP,C,FALSE,,208
03-Apr-26,22:30,H4473,Chisinau (RMO),RMO,HiSky,A320,YR-SKY,C,FALSE,,R112
03-Apr-26,22:35,FR669,Birmingham (BHX),BHX,Ryanair,B738,SP-RKQ,C,FALSE,,209
03-Apr-26,22:35,FR9612,Rome (FCO),FCO,Ryanair,B38M,EI-HMX,C,FALSE,,110
03-Apr-26,22:37,,Glasgow (GLA),GLA,Aer Lingus Regional,AT76,EI-HNA,B,FALSE,,418
03-Apr-26,22:40,AF1016,Paris (CDG),CDG,Air France,223,,C,FALSE,,114
03-Apr-26,22:40,EI529,Paris (CDG),CDG,Aer Lingus,A320,EI-DVI,C,FALSE,,405
03-Apr-26,22:40,EI3229,Glasgow (GLA),GLA,Aer Lingus,AT7,,B,FALSE,,411
03-Apr-26,22:48,,Cork (ORK),ORK,Aer Lingus,A320,EI-DVL,C,FALSE,,415
03-Apr-26,22:50,EI349,Zurich (ZRH),ZRH,Aer Lingus,A320,EI-EDP,C,FALSE,,412
03-Apr-26,22:50,FR123,London (LGW),LGW,Ryanair,B738,9H-QED,C,FALSE,,102
03-Apr-26,22:55,FR3955,Nice (NCE),NCE,Ryanair,B738,EI-EVJ,C,FALSE,,201
03-Apr-26,22:55,FR7763,Alicante (ALC),ALC,Ryanair,B38M,EI-HAX,C,FALSE,,208
03-Apr-26,23:00,FR817,Edinburgh (EDI),EDI,Ryanair,73H,,C,FALSE,,210
03-Apr-26,23:05,A3630,Athens (ATH),ATH,Aegean Airlines,A320,SX-DGE,C,FALSE,,R101
03-Apr-26,23:05,EI497,Faro (FAO),FAO,Aer Lingus,A320,EI-DEJ,C,FALSE,,408
03-Apr-26,23:05,H4257,Bucharest (OTP),OTP,HiSky,A320,YR-BEE,C,FALSE,,R112
03-Apr-26,23:10,EI337,Berlin (BER),BER,Aer Lingus,A320,EI-DEH,C,FALSE,,410
03-Apr-26,23:10,EI587,Malaga (AGP),AGP,Aer Lingus,A320,EI-FNJ,C,FALSE,,413
03-Apr-26,23:20,FR210,London (STN),STN,Ryanair,B738,9H-QBS,C,FALSE,,109
03-Apr-26,23:25,FR127,London (LGW),LGW,Ryanair,B38M,9H-VUQ,C,FALSE,,205
03-Apr-26,23:25,FR2702,Seville (SVQ),SVQ,Ryanair,B38M,9H-VUS,C,FALSE,,203
03-Apr-26,23:35,FR5694,Tallinn (TLL),TLL,Ryanair,B738,SP-RKH,C,FALSE,,205
03-Apr-26,23:40,FR7379,Marrakesh (RAK),RAK,Ryanair,B738,SP-RNP,C,FALSE,,203
03-Apr-26,23:45,FR635,Cardiff (CWL),CWL,Ryanair,B738,EI-DLV,C,FALSE,,205
03-Apr-26,23:50,EI437,Milan (MXP),MXP,Aer Lingus,A320,EI-DVN,C,FALSE,,404
03-Apr-26,23:50,FR4500,Cologne (CGN),CGN,Ryanair,73H,,C,FALSE,,201
03-Apr-26,23:50,FR8563,Malaga (AGP),AGP,Ryanair,B38M,EI-ILC,C,FALSE,,210
03-Apr-26,23:59,FR559,Manchester (MAN),MAN,Ryanair,B38M,EI-IJJ,C,FALSE,,104
04-Apr-26,00:05,LH8321,Birmingham (BHX),BHX,Lufthansa Cargo,A321,D-AEUI,C,FALSE,,R101
04-Apr-26,00:05,TP1326,Lisbon (LIS),LIS,TAP Express,E195,CS-TTX,C,FALSE,,112
04-Apr-26,00:10,FR256,London (STN),STN,Ryanair,B38M,EI-HES,C,FALSE,,114
04-Apr-26,00:10,FR5195,Bucharest (OTP),OTP,Ryanair,B38M,EI-IHY,C,FALSE,,210
04-Apr-26,00:10,FR7073,Porto (OPO),OPO,Ryanair,B38M,EI-IJD,C,FALSE,,203
04-Apr-26,00:15,FR672,Birmingham (BHX),BHX,Ryanair,B738,9H-QAS,C,FALSE,,202
04-Apr-26,00:20,EI779,Lanzarote (ACE),ACE,Aer Lingus,A320,EI-GAL,C,FALSE,,402
04-Apr-26,00:25,FR1115,Reus (REU),REU,Ryanair,B38M,EI-IHC,C,FALSE,,204
04-Apr-26,00:25,FR1381,Split (SPU),SPU,Ryanair,B38M,EI-HMS,C,FALSE,,201
04-Apr-26,00:25,FR2024,Krakow (KRK),KRK,Ryanair,B738,SP-RKV,C,FALSE,,207
04-Apr-26,00:25,FR6131,Naples (NAP),NAP,Ryanair,B738,9H-QBS,C,FALSE,,113
04-Apr-26,00:30,FR7125,Lanzarote (ACE),ACE,Ryanair,B38M,EI-HEN,C,FALSE,,201
04-Apr-26,00:35,FR863,Rzeszow (RZE),RZE,Ryanair,B38M,EI-IFW,C,FALSE,,202
04-Apr-26,00:45,EI765,Tenerife (TFS),TFS,Aer Lingus,A320,EI-DVE,C,FALSE,,403
04-Apr-26,00:45,FR7236,Malta (MLA),MLA,Ryanair,B38M,9H-VVM,C,FALSE,,208
04-Apr-26,00:55,EI565,Barcelona (BCN),BCN,Aer Lingus,A320,EI-DVG,C,FALSE,,415
04-Apr-26,00:55,FR7133,Faro (FAO),FAO,Ryanair,B738,SP-RSQ,C,FALSE,,208
04-Apr-26,00:59,EI487,Lisbon (LIS),LIS,Aer Lingus,A320,EI-DEP,C,FALSE,,413
04-Apr-26,01:01,FR819,Edinburgh (EDI),EDI,Ryanair,B738,9H-QAD,C,FALSE,,207
04-Apr-26,01:15,FR4223,Bratislava (BTS),BTS,Ryanair,B738,SP-RKM,C,FALSE,,204
04-Apr-26,01:15,FR4267,Verona (VRN),VRN,Ryanair,B38M,EI-HGP,C,FALSE,,206
04-Apr-26,01:15,FR7137,Lisbon (LIS),LIS,Ryanair,B38M,EI-HET,C,FALSE,,105
04-Apr-26,04:30,EI104,New York (JFK),JFK,Aer Lingus,A333,,E,TRUE,,405
04-Apr-26,05:10,EI122,Chicago (ORD),ORD,Aer Lingus,A333,,E,TRUE,,406
04-Apr-26,05:10,EI126,Toronto (YYZ),YYZ,Aer Lingus,A333,,E,TRUE,,407
04-Apr-26,05:15,EI100,New York (EWR),EWR,Aer Lingus,A21N,,C,TRUE,,408
04-Apr-26,05:15,EI116,Washington (IAD),IAD,Aer Lingus,A21N,,C,TRUE,,409
04-Apr-26,05:15,EI130,Windsor Locks (BDL),BDL,Aer Lingus,A21N,,C,TRUE,,410
04-Apr-26,06:25,FR23,Paris (BVA),BVA,Ryanair,73H,,C,FALSE,,203
04-Apr-26,06:30,AA722,Philadelphia (PHL),PHL,American Airlines,B788,N810AN,E,TRUE,,416
04-Apr-26,07:00,HU751,Beijing (PEK),PEK,Hainan Airlines,333,,C,FALSE,,R101
04-Apr-26,07:20,UA310,Washington (IAD),IAD,United Airlines,B752,N19117,D,TRUE,,419
04-Apr-26,07:30,FR3976,Barcelona (BCN),BCN,Ryanair,73H,,C,FALSE,,210
04-Apr-26,07:30,UA23,New York (EWR),EWR,United Airlines,B772,N787UA,E,TRUE,,419
04-Apr-26,07:35,FR5204,Sofia (SOF),SOF,Ryanair,73H,,C,FALSE,,201
04-Apr-26,07:35,TO7900,Paris (ORY),ORY,Transavia France,32N,,C,FALSE,,R101
04-Apr-26,07:40,BA824,London (LHR),LHR,British Airways,A20N,G-TTNU,C,FALSE,,424
04-Apr-26,07:45,FR4227,Bratislava (BTS),BTS,Ryanair,73H,,C,FALSE,,208
04-Apr-26,07:45,QR19,Doha (DOH),DOH,Qatar Airways,789,,C,FALSE,,R101
04-Apr-26,07:50,FR1557,Manchester (MAN),MAN,Ryanair,73H,,C,FALSE,,202
04-Apr-26,07:55,DL258,Minneapolis (MSP),MSP,Delta Air Lines,A333,N826NW,E,TRUE,,406
04-Apr-26,07:55,FR271,London (STN),STN,Ryanair,73H,,C,FALSE,,205
04-Apr-26,07:55,LX402,Zurich (ZRH),ZRH,Swiss,223,,C,FALSE,,R101
04-Apr-26,08:00,FR262,Alicante (ALC),ALC,Ryanair,73H,,C,FALSE,,210
04-Apr-26,08:05,LH976,Frankfurt (FRA),FRA,Lufthansa,A320,D-AIUJ,C,FALSE,,116
04-Apr-26,08:15,EI88,Minneapolis (MSP),MSP,Aer Lingus,A21N,,C,TRUE,,402
