Season_Code,Week_In_Year,Week_Start,Gate_ID,Terminal,Pier,Weekly_Movements,Avg_Daily_Occupancy_Hrs,Headroom_Hrs,Primary_Traffic
S25,31,2025-08-04,515,T2,Pier E,54,13.8,3.2,International Long-Haul
S25,31,2025-08-04,601,T1,Remote North,48,3.8,13.2,International Short-Haul
S25,31,2025-08-04,602,T1,Remote North,45,3.5,13.5,International Short-Haul
S25,31,2025-08-04,603,T1,Remote North,43,3.4,13.6,International Short-Haul
S25,31,2025-08-04,604,T1,Remote North,43,3.4,13.6,International Short-Haul
S25,31,2025-08-04,605,T1,Remote North,46,3.6,13.4,International Short-Haul
S25,31,2025-08-04,606,T1,Remote North,45,3.5,13.5,International Short-Haul
S25,31,2025-08-04,607,T1,Remote North,43,3.4,13.6,International Short-Haul
S25,31,2025-08-04,608,T1,Remote North,45,3.5,13.5,International Short-Haul
S25,31,2025-08-04,609,T1,Remote North,43,3.4,13.6,International Short-Haul
S25,31,2025-08-04,610,T1,Remote North,50,3.9,13.1,International Short-Haul
S25,31,2025-08-04,611,T1,Remote North,43,3.4,13.6,International Short-Haul
S25,31,2025-08-04,612,T1,Remote North,47,3.7,13.3,International Short-Haul
S25,31,2025-08-04,613,T1,Remote North,47,3.7,13.3,International Short-Haul
S25,31,2025-08-04,614,T1,Remote North,47,3.7,13.3,International Short-Haul
S25,31,2025-08-04,615,T1,Remote North,43,3.4,13.6,International Short-Haul
S25,31,2025-08-04,616,T1,Remote North,46,3.6,13.4,International Short-Haul
S25,31,2025-08-04,617,T1,Remote North,43,3.4,13.6,International Short-Haul
S25,31,2025-08-04,618,T1,Remote North,46,3.6,13.4,International Short-Haul
S25,31,2025-08-04,619,T1,Remote North,45,3.5,13.5,International Short-Haul
S25,31,2025-08-04,620,T1,Remote North,47,3.7,13.3,International Short-Haul
S25,31,2025-08-04,621,T1,Remote North,48,3.8,13.2,International Short-Haul
S25,31,2025-08-04,701,T1,Remote South,8,2.4,14.6,Cargo
S25,31,2025-08-04,702,T1,Remote South,8,2.3,14.7,Cargo
S25,31,2025-08-04,703,T1,Remote South,8,2.3,14.7,Cargo
S25,31,2025-08-04,704,T1,Remote South,9,2.5,14.5,Cargo
S25,31,2025-08-04,705,T1,Remote South,8,2.2,14.8,Cargo
S25,31,2025-08-04,706,T1,Remote South,8,2.4,14.6,Cargo
S25,31,2025-08-04,707,T1,Remote South,8,2.4,14.6,Cargo
S25,31,2025-08-04,708,T1,Remote South,8,2.3,14.7,Cargo
S25,31,2025-08-04,709,T1,Remote South,8,2.3,14.7,Cargo
S25,31,2025-08-04,710,T1,Remote South,8,2.3,14.7,Cargo
S25,31,2025-08-04,711,T1,Remote South,8,2.2,14.8,Cargo
S25,31,2025-08-04,712,T1,Remote South,8,2.2,14.8,Cargo
S25,32,2025-08-11,101,T1,Pier 1,136,9.7,7.3,International Short-Haul
S25,32,2025-08-11,102,T1,Pier 1,139,9.9,7.1,International Short-Haul
S25,32,2025-08-11,103,T1,Pier 1,146,10.4,6.6,International Short-Haul
S25,32,2025-08-11,104,T1,Pier 1,154,11,6,International Short-Haul
S25,32,2025-08-11,105,T1,Pier 1,139,9.9,7.1,International Short-Haul
S25,32,2025-08-11,106,T1,Pier 1,155,11.1,5.9,International Short-Haul
S25,32,2025-08-11,107,T1,Pier 1,155,11.1,5.9,International Short-Haul
S25,32,2025-08-11,108,T1,Pier 1,155,11.1,5.9,International Short-Haul
S25,32,2025-08-11,109,T1,Pier 1,153,10.9,6.1,International Short-Haul
S25,32,2025-08-11,110,T1,Pier 1,141,10.1,6.9,International Short-Haul
S25,32,2025-08-11,111,T1,Pier 1,136,9.7,7.3,International Short-Haul
S25,32,2025-08-11,112,T1,Pier 1,147,10.5,6.5,International Short-Haul
S25,32,2025-08-11,113,T1,Pier 1,147,10.5,6.5,International Short-Haul
S25,32,2025-08-11,114,T1,Pier 1,154,11,6,International Short-Haul
S25,32,2025-08-11,115,T1,Pier 1,157,11.2,5.8,International Short-Haul
S25,32,2025-08-11,116,T1,Pier 1,146,10.4,6.6,International Short-Haul
S25,32,2025-08-11,117,T1,Pier 1,141,10.1,6.9,International Short-Haul
S25,32,2025-08-11,118,T1,Pier 1,139,9.9,7.1,International Short-Haul
S25,32,2025-08-11,119,T1,Pier 1,134,9.6,7.4,International Short-Haul
S25,32,2025-08-11,201,T1,Pier 2,112,8.8,8.2,International Short-Haul
S25,32,2025-08-11,202,T1,Pier 2,113,8.9,8.1,International Short-Haul
S25,32,2025-08-11,203,T1,Pier 2,118,9.3,7.7,International Short-Haul
S25,32,2025-08-11,204,T1,Pier 2,112,8.8,8.2,International Short-Haul
S25,32,2025-08-11,205,T1,Pier 2,120,9.4,7.6,International Short-Haul
S25,32,2025-08-11,206,T1,Pier 2,115,9,8,International Short-Haul
S25,32,2025-08-11,207,T1,Pier 2,118,9.3,7.7,International Short-Haul
S25,32,2025-08-11,208,T1,Pier 2,106,8.3,8.7,International Short-Haul
S25,32,2025-08-11,209,T1,Pier 2,118,9.3,7.7,International Short-Haul
S25,32,2025-08-11,210,T1,Pier 2,116,9.1,7.9,International Short-Haul
S25,32,2025-08-11,211,T1,Pier 2,106,8.3,8.7,International Short-Haul
S25,32,2025-08-11,212,T1,Pier 2,107,8.4,8.6,International Short-Haul
S25,32,2025-08-11,213,T1,Pier 2,120,9.4,7.6,International Short-Haul
S25,32,2025-08-11,214,T1,Pier 2,104,8.2,8.8,International Short-Haul
S25,32,2025-08-11,301,T1,Pier 3,92,7.9,9.1,International Short-Haul
S25,32,2025-08-11,302,T1,Pier 3,90,7.7,9.3,International Short-Haul
S25,32,2025-08-11,303,T1,Pier 3,96,8.2,8.8,International Short-Haul
S25,32,2025-08-11,304,T1,Pier 3,98,8.4,8.6,International Short-Haul
S25,32,2025-08-11,305,T1,Pier 3,91,7.8,9.2,International Short-Haul
S25,32,2025-08-11,306,T1,Pier 3,92,7.9,9.1,International Short-Haul
S25,32,2025-08-11,307,T1,Pier 3,100,8.6,8.4,International Short-Haul
S25,32,2025-08-11,308,T1,Pier 3,97,8.3,8.7,International Short-Haul
S25,32,2025-08-11,309,T1,Pier 3,99,8.5,8.5,International Short-Haul
S25,32,2025-08-11,310,T1,Pier 3,92,7.9,9.1,International Short-Haul
S25,32,2025-08-11,311,T1,Pier 3,89,7.6,9.4,International Short-Haul
S25,32,2025-08-11,312,T1,Pier 3,91,7.8,9.2,International Short-Haul
S25,32,2025-08-11,313,T1,Pier 3,96,8.2,8.8,International Short-Haul
S25,32,2025-08-11,314,T1,Pier 3,88,7.5,9.5,International Short-Haul
S25,32,2025-08-11,315,T2,Pier 3,90,7.7,9.3,Transatlantic CBP
S25,32,2025-08-11,316,T2,Pier 3,86,7.4,9.6,Transatlantic CBP
S25,32,2025-08-11,317,T2,Pier 3,92,7.9,9.1,Transatlantic CBP
S25,32,2025-08-11,318,T2,Pier 3,98,8.4,8.6,Transatlantic CBP
S25,32,2025-08-11,319,T2,Pier 3,86,7.4,9.6,Transatlantic CBP
S25,32,2025-08-11,320,T2,Pier 3,96,8.2,8.8,Transatlantic CBP
S25,32,2025-08-11,321,T2,Pier 3,99,8.5,8.5,Transatlantic CBP
S25,32,2025-08-11,322,T2,Pier 3,89,7.6,9.4,Transatlantic CBP
S25,32,2025-08-11,323,T2,Pier 3,96,8.2,8.8,Transatlantic CBP
S25,32,2025-08-11,401,T2,Pier 4,81,13.8,3.2,Transatlantic CBP
S25,32,2025-08-11,402,T2,Pier 4,81,13.8,3.2,Transatlantic CBP
S25,32,2025-08-11,403,T2,Pier 4,72,12.3,4.7,Transatlantic CBP
S25,32,2025-08-11,404,T2,Pier 4,70,12,5,Transatlantic CBP
S25,32,2025-08-11,405,T2,Pier 4,71,12.1,4.9,Transatlantic CBP
S25,32,2025-08-11,406,T2,Pier 4,78,13.3,3.7,Transatlantic CBP
S25,32,2025-08-11,407,T2,Pier 4,78,13.3,3.7,Transatlantic CBP
S25,32,2025-08-11,408,T2,Pier 4,77,13.2,3.8,Transatlantic CBP
S25,32,2025-08-11,409,T2,Pier 4,73,12.5,4.5,Transatlantic CBP
S25,32,2025-08-11,410,T2,Pier 4,71,12.2,4.8,Transatlantic CBP
S25,32,2025-08-11,411,T2,Pier 4,76,13,4,Transatlantic CBP
S25,32,2025-08-11,412,T2,Pier 4,75,12.8,4.2,Transatlantic CBP
S25,32,2025-08-11,413,T2,Pier 4,78,13.3,3.7,Transatlantic CBP
S25,32,2025-08-11,414,T2,Pier 4,74,12.7,4.3,Transatlantic CBP
S25,32,2025-08-11,415,T2,Pier 4,73,12.5,4.5,Transatlantic CBP
S25,32,2025-08-11,416,T2,Pier 4,72,12.4,4.6,Transatlantic CBP
S25,32,2025-08-11,417,T2,Pier 4,72,12.3,4.7,Transatlantic CBP
S25,32,2025-08-11,418,T2,Pier 4,72,12.4,4.6,Transatlantic CBP
S25,32,2025-08-11,419,T2,Pier 4,70,12,5,Transatlantic CBP
S25,32,2025-08-11,420,T2,Pier 4,73,12.5,4.5,Transatlantic CBP
S25,32,2025-08-11,421,T2,Pier 4,69,11.9,5.1,Transatlantic CBP
S25,32,2025-08-11,422,T2,Pier 4,71,12.2,4.8,Transatlantic CBP
S25,32,2025-08-11,423,T2,Pier 4,78,13.4,3.6,Transatlantic CBP
S25,32,2025-08-11,424,T2,Pier 4,73,12.5,4.5,Transatlantic CBP
S25,32,2025-08-11,425,T2,Pier 4,77,13.2,3.8,Transatlantic CBP
S25,32,2025-08-11,426,T2,Pier 4,78,13.3,3.7,Transatlantic CBP
S25,32,2025-08-11,501,T2,Pier E,52,13.4,3.6,International Long-Haul
S25,32,2025-08-11,502,T2,Pier E,55,14.2,2.8,International Long-Haul
S25,32,2025-08-11,503,T2,Pier E,48,12.3,4.7,International Long-Haul
S25,32,2025-08-11,504,T2,Pier E,54,13.8,3.2,International Long-Haul
S25,32,2025-08-11,505,T2,Pier E,55,14.2,2.8,International Long-Haul
S25,32,2025-08-11,506,T2,Pier E,54,14,3,International Long-Haul
S25,32,2025-08-11,507,T2,Pier E,49,12.6,4.4,International Long-Haul
S25,32,2025-08-11,508,T2,Pier E,50,12.9,4.1,International Long-Haul
S25,32,2025-08-11,509,T2,Pier E,49,12.6,4.4,International Long-Haul
S25,32,2025-08-11,510,T2,Pier E,52,13.5,3.5,International Long-Haul
S25,32,2025-08-11,511,T2,Pier E,53,13.7,3.3,International Long-Haul
S25,32,2025-08-11,512,T2,Pier E,50,12.9,4.1,International Long-Haul
S25,32,2025-08-11,513,T2,Pier E,52,13.4,3.6,International Long-Haul
S25,32,2025-08-11,514,T2,Pier E,53,13.7,3.3,International Long-Haul
S25,32,2025-08-11,515,T2,Pier E,51,13.1,3.9,International Long-Haul
S25,32,2025-08-11,601,T1,Remote North,48,3.8,13.2,International Short-Haul
S25,32,2025-08-11,602,T1,Remote North,48,3.8,13.2,International Short-Haul
S25,32,2025-08-11,603,T1,Remote North,43,3.4,13.6,International Short-Haul
S25,32,2025-08-11,604,T1,Remote North,47,3.7,13.3,International Short-Haul
S25,32,2025-08-11,605,T1,Remote North,45,3.5,13.5,International Short-Haul
S25,32,2025-08-11,606,T1,Remote North,47,3.7,13.3,International Short-Haul
S25,32,2025-08-11,607,T1,Remote North,50,3.9,13.1,International Short-Haul
S25,32,2025-08-11,608,T1,Remote North,50,3.9,13.1,International Short-Haul
S25,32,2025-08-11,609,T1,Remote North,46,3.6,13.4,International Short-Haul
S25,32,2025-08-11,610,T1,Remote North,45,3.5,13.5,International Short-Haul
S25,32,2025-08-11,611,T1,Remote North,45,3.5,13.5,International Short-Haul
S25,32,2025-08-11,612,T1,Remote North,46,3.6,13.4,International Short-Haul
S25,32,2025-08-11,613,T1,Remote North,43,3.4,13.6,International Short-Haul
S25,32,2025-08-11,614,T1,Remote North,47,3.7,13.3,International Short-Haul
S25,32,2025-08-11,615,T1,Remote North,42,3.3,13.7,International Short-Haul
S25,32,2025-08-11,616,T1,Remote North,45,3.5,13.5,International Short-Haul
S25,32,2025-08-11,617,T1,Remote North,45,3.5,13.5,International Short-Haul
S25,32,2025-08-11,618,T1,Remote North,50,3.9,13.1,International Short-Haul
S25,32,2025-08-11,619,T1,Remote North,48,3.8,13.2,International Short-Haul
S25,32,2025-08-11,620,T1,Remote North,45,3.5,13.5,International Short-Haul
S25,32,2025-08-11,621,T1,Remote North,43,3.4,13.6,International Short-Haul
S25,32,2025-08-11,701,T1,Remote South,8,2.3,14.7,Cargo
S25,32,2025-08-11,702,T1,Remote South,8,2.2,14.8,Cargo
S25,32,2025-08-11,703,T1,Remote South,8,2.3,14.7,Cargo
S25,32,2025-08-11,704,T1,Remote South,9,2.5,14.5,Cargo
S25,32,2025-08-11,705,T1,Remote South,8,2.4,14.6,Cargo
S25,32,2025-08-11,706,T1,Remote South,8,2.4,14.6,Cargo
S25,32,2025-08-11,707,T1,Remote South,8,2.3,14.7,Cargo
S25,32,2025-08-11,708,T1,Remote South,9,2.5,14.5,Cargo
S25,32,2025-08-11,709,T1,Remote South,9,2.5,14.5,Cargo
S25,32,2025-08-11,710,T1,Remote South,8,2.3,14.7,Cargo
S25,32,2025-08-11,711,T1,Remote South,8,2.3,14.7,Cargo
S25,32,2025-08-11,712,T1,Remote South,8,2.3,14.7,Cargo
S25,33,2025-08-18,101,T1,Pier 1,141,10.1,6.9,International Short-Haul
S25,33,2025-08-18,102,T1,Pier 1,151,10.8,6.2,International Short-Haul
S25,33,2025-08-18,103,T1,Pier 1,148,10.6,6.4,International Short-Haul
S25,33,2025-08-18,104,T1,Pier 1,139,9.9,7.1,International Short-Haul
S25,33,2025-08-18,105,T1,Pier 1,141,10.1,6.9,International Short-Haul
S25,33,2025-08-18,106,T1,Pier 1,148,10.6,6.4,International Short-Haul
S25,33,2025-08-18,107,T1,Pier 1,158,11.3,5.7,International Short-Haul
S25,33,2025-08-18,108,T1,Pier 1,150,10.7,6.3,International Short-Haul
S25,33,2025-08-18,109,T1,Pier 1,153,10.9,6.1,International Short-Haul
S25,33,2025-08-18,110,T1,Pier 1,144,10.3,6.7,International Short-Haul
S25,33,2025-08-18,111,T1,Pier 1,150,10.7,6.3,International Short-Haul
S25,33,2025-08-18,112,T1,Pier 1,147,10.5,6.5,International Short-Haul
S25,33,2025-08-18,113,T1,Pier 1,153,10.9,6.1,International Short-Haul
S25,33,2025-08-18,114,T1,Pier 1,137,9.8,7.2,International Short-Haul
S25,33,2025-08-18,115,T1,Pier 1,148,10.6,6.4,International Short-Haul
S25,33,2025-08-18,116,T1,Pier 1,144,10.3,6.7,International Short-Haul
S25,33,2025-08-18,117,T1,Pier 1,144,10.3,6.7,International Short-Haul
S25,33,2025-08-18,118,T1,Pier 1,160,11.4,5.6,International Short-Haul
S25,33,2025-08-18,119,T1,Pier 1,141,10.1,6.9,International Short-Haul
S25,33,2025-08-18,201,T1,Pier 2,111,8.7,8.3,International Short-Haul
S25,33,2025-08-18,202,T1,Pier 2,115,9,8,International Short-Haul
S25,33,2025-08-18,203,T1,Pier 2,121,9.5,7.5,International Short-Haul
S25,33,2025-08-18,204,T1,Pier 2,113,8.9,8.1,International Short-Haul
S25,33,2025-08-18,205,T1,Pier 2,120,9.4,7.6,International Short-Haul
S25,33,2025-08-18,206,T1,Pier 2,121,9.5,7.5,International Short-Haul
S25,33,2025-08-18,207,T1,Pier 2,111,8.7,8.3,International Short-Haul
S25,33,2025-08-18,208,T1,Pier 2,113,8.9,8.1,International Short-Haul
S25,33,2025-08-18,209,T1,Pier 2,112,8.8,8.2,International Short-Haul
S25,33,2025-08-18,210,T1,Pier 2,121,9.5,7.5,International Short-Haul
S25,33,2025-08-18,211,T1,Pier 2,107,8.4,8.6,International Short-Haul
S25,33,2025-08-18,212,T1,Pier 2,111,8.7,8.3,International Short-Haul
S25,33,2025-08-18,213,T1,Pier 2,118,9.3,7.7,International Short-Haul
S25,33,2025-08-18,214,T1,Pier 2,116,9.1,7.9,International Short-Haul
S25,33,2025-08-18,301,T1,Pier 3,94,8.1,8.9,International Short-Haul
S25,33,2025-08-18,302,T1,Pier 3,96,8.2,8.8,International Short-Haul
S25,33,2025-08-18,303,T1,Pier 3,90,7.7,9.3,International Short-Haul
S25,33,2025-08-18,304,T1,Pier 3,93,8,9,International Short-Haul
S25,33,2025-08-18,305,T1,Pier 3,94,8.1,8.9,International Short-Haul
S25,33,2025-08-18,306,T1,Pier 3,102,8.7,8.3,International Short-Haul
S25,33,2025-08-18,307,T1,Pier 3,91,7.8,9.2,International Short-Haul
S25,33,2025-08-18,308,T1,Pier 3,100,8.6,8.4,International Short-Haul
S25,33,2025-08-18,309,T1,Pier 3,97,8.3,8.7,International Short-Haul
S25,33,2025-08-18,310,T1,Pier 3,88,7.5,9.5,International Short-Haul
S25,33,2025-08-18,311,T1,Pier 3,98,8.4,8.6,International Short-Haul
S25,33,2025-08-18,312,T1,Pier 3,88,7.5,9.5,International Short-Haul
S25,33,2025-08-18,313,T1,Pier 3,103,8.8,8.2,International Short-Haul
S25,33,2025-08-18,314,T1,Pier 3,100,8.6,8.4,International Short-Haul
S25,33,2025-08-18,315,T2,Pier 3,92,7.9,9.1,Transatlantic CBP
S25,33,2025-08-18,316,T2,Pier 3,91,7.8,9.2,Transatlantic CBP
S25,33,2025-08-18,317,T2,Pier 3,93,8,9,Transatlantic CBP
S25,33,2025-08-18,318,T2,Pier 3,93,8,9,Transatlantic CBP
S25,33,2025-08-18,319,T2,Pier 3,93,8,9,Transatlantic CBP
S25,33,2025-08-18,320,T2,Pier 3,92,7.9,9.1,Transatlantic CBP
S25,33,2025-08-18,321,T2,Pier 3,97,8.3,8.7,Transatlantic CBP
S25,33,2025-08-18,322,T2,Pier 3,90,7.7,9.3,Transatlantic CBP
S25,33,2025-08-18,323,T2,Pier 3,100,8.6,8.4,Transatlantic CBP
S25,33,2025-08-18,401,T2,Pier 4,81,13.8,3.2,Transatlantic CBP
S25,33,2025-08-18,402,T2,Pier 4,76,13.1,3.9,Transatlantic CBP
S25,33,2025-08-18,403,T2,Pier 4,81,13.9,3.1,Transatlantic CBP
S25,33,2025-08-18,404,T2,Pier 4,74,12.6,4.4,Transatlantic CBP
S25,33,2025-08-18,405,T2,Pier 4,71,12.1,4.9,Transatlantic CBP
S25,33,2025-08-18,406,T2,Pier 4,78,13.4,3.6,Transatlantic CBP
S25,33,2025-08-18,407,T2,Pier 4,76,13,4,Transatlantic CBP
S25,33,2025-08-18,408,T2,Pier 4,78,13.3,3.7,Transatlantic CBP
S25,33,2025-08-18,409,T2,Pier 4,82,14,3,Transatlantic CBP
S25,33,2025-08-18,410,T2,Pier 4,82,14.1,2.9,Transatlantic CBP
S25,33,2025-08-18,411,T2,Pier 4,78,13.4,3.6,Transatlantic CBP
S25,33,2025-08-18,412,T2,Pier 4,80,13.7,3.3,Transatlantic CBP
S25,33,2025-08-18,413,T2,Pier 4,72,12.3,4.7,Transatlantic CBP
S25,33,2025-08-18,414,T2,Pier 4,72,12.4,4.6,Transatlantic CBP
S25,33,2025-08-18,415,T2,Pier 4,79,13.6,3.4,Transatlantic CBP
S25,33,2025-08-18,416,T2,Pier 4,76,13,4,Transatlantic CBP
S25,33,2025-08-18,417,T2,Pier 4,76,13,4,Transatlantic CBP
S25,33,2025-08-18,418,T2,Pier 4,74,12.7,4.3,Transatlantic CBP
S25,33,2025-08-18,419,T2,Pier 4,78,13.4,3.6,Transatlantic CBP
S25,33,2025-08-18,420,T2,Pier 4,73,12.5,4.5,Transatlantic CBP
S25,33,2025-08-18,421,T2,Pier 4,78,13.4,3.6,Transatlantic CBP
S25,33,2025-08-18,422,T2,Pier 4,73,12.5,4.5,Transatlantic CBP
S25,33,2025-08-18,423,T2,Pier 4,71,12.2,4.8,Transatlantic CBP
S25,33,2025-08-18,424,T2,Pier 4,75,12.8,4.2,Transatlantic CBP
S25,33,2025-08-18,425,T2,Pier 4,74,12.6,4.4,Transatlantic CBP
S25,33,2025-08-18,426,T2,Pier 4,82,14,3,Transatlantic CBP
S25,33,2025-08-18,501,T2,Pier E,49,12.6,4.4,International Long-Haul
S25,33,2025-08-18,502,T2,Pier E,50,12.9,4.1,International Long-Haul
S25,33,2025-08-18,503,T2,Pier E,53,13.7,3.3,International Long-Haul
S25,33,2025-08-18,504,T2,Pier E,52,13.5,3.5,International Long-Haul
S25,33,2025-08-18,505,T2,Pier E,49,12.6,4.4,International Long-Haul
S25,33,2025-08-18,506,T2,Pier E,49,12.5,4.5,International Long-Haul
S25,33,2025-08-18,507,T2,Pier E,57,14.6,2.4,International Long-Haul
S25,33,2025-08-18,508,T2,Pier E,54,13.9,3.1,International Long-Haul
S25,33,2025-08-18,509,T2,Pier E,52,13.3,3.7,International Long-Haul
S25,33,2025-08-18,510,T2,Pier E,52,13.5,3.5,International Long-Haul
S25,33,2025-08-18,511,T2,Pier E,51,13.1,3.9,International Long-Haul
S25,33,2025-08-18,512,T2,Pier E,51,13.2,3.8,International Long-Haul
S25,33,2025-08-18,513,T2,Pier E,54,13.9,3.1,International Long-Haul
S25,33,2025-08-18,514,T2,Pier E,56,14.4,2.6,International Long-Haul
S25,33,2025-08-18,515,T2,Pier E,50,12.9,4.1,International Long-Haul
S25,33,2025-08-18,601,T1,Remote North,50,3.9,13.1,International Short-Haul
S25,33,2025-08-18,602,T1,Remote North,45,3.5,13.5,International Short-Haul
S25,33,2025-08-18,603,T1,Remote North,45,3.5,13.5,International Short-Haul
S25,33,2025-08-18,604,T1,Remote North,43,3.4,13.6,International Short-Haul
S25,33,2025-08-18,605,T1,Remote North,45,3.5,13.5,International Short-Haul
S25,33,2025-08-18,606,T1,Remote North,51,4,13,International Short-Haul
S25,33,2025-08-18,607,T1,Remote North,47,3.7,13.3,International Short-Haul
S25,33,2025-08-18,608,T1,Remote North,45,3.5,13.5,International Short-Haul
S25,33,2025-08-18,609,T1,Remote North,51,4,13,International Short-Haul
S25,33,2025-08-18,610,T1,Remote North,50,3.9,13.1,International Short-Haul
S25,33,2025-08-18,611,T1,Remote North,50,3.9,13.1,International Short-Haul
S25,33,2025-08-18,612,T1,Remote North,51,4,13,International Short-Haul
S25,33,2025-08-18,613,T1,Remote North,45,3.5,13.5,International Short-Haul
S25,33,2025-08-18,614,T1,Remote North,50,3.9,13.1,International Short-Haul
S25,33,2025-08-18,615,T1,Remote North,48,3.8,13.2,International Short-Haul
S25,33,2025-08-18,616,T1,Remote North,50,3.9,13.1,International Short-Haul
S25,33,2025-08-18,617,T1,Remote North,50,3.9,13.1,International Short-Haul
S25,33,2025-08-18,618,T1,Remote North,46,3.6,13.4,International Short-Haul
S25,33,2025-08-18,619,T1,Remote North,50,3.9,13.1,International Short-Haul
S25,33,2025-08-18,620,T1,Remote North,46,3.6,13.4,International Short-Haul
S25,33,2025-08-18,621,T1,Remote North,46,3.6,13.4,International Short-Haul
S25,33,2025-08-18,701,T1,Remote South,8,2.2,14.8,Cargo
S25,33,2025-08-18,702,T1,Remote South,9,2.5,14.5,Cargo
S25,33,2025-08-18,703,T1,Remote South,8,2.3,14.7,Cargo
S25,33,2025-08-18,704,T1,Remote South,8,2.4,14.6,Cargo
S25,33,2025-08-18,705,T1,Remote South,8,2.3,14.7,Cargo
S25,33,2025-08-18,706,T1,Remote South,9,2.6,14.4,Cargo
S25,33,2025-08-18,707,T1,Remote South,8,2.3,14.7,Cargo
S25,33,2025-08-18,708,T1,Remote South,9,2.5,14.5,Cargo
S25,33,2025-08-18,709,T1,Remote South,9,2.5,14.5,Cargo
S25,33,2025-08-18,710,T1,Remote South,8,2.4,14.6,Cargo
S25,33,2025-08-18,711,T1,Remote South,8,2.3,14.7,Cargo
S25,33,2025-08-18,712,T1,Remote South,9,2.5,14.5,Cargo
S25,34,2025-08-25,101,T1,Pier 1,157,11.2,5.8,International Short-Haul
S25,34,2025-08-25,102,T1,Pier 1,154,11,6,International Short-Haul
S25,34,2025-08-25,103,T1,Pier 1,141,10.1,6.9,International Short-Haul
S25,34,2025-08-25,104,T1,Pier 1,157,11.2,5.8,International Short-Haul
S25,34,2025-08-25,105,T1,Pier 1,144,10.3,6.7,International Short-Haul
S25,34,2025-08-25,106,T1,Pier 1,150,10.7,6.3,International Short-Haul
S25,34,2025-08-25,107,T1,Pier 1,155,11.1,5.9,International Short-Haul
S25,34,2025-08-25,108,T1,Pier 1,140,10,7,International Short-Haul
S25,34,2025-08-25,109,T1,Pier 1,154,11,6,International Short-Haul
S25,34,2025-08-25,110,T1,Pier 1,150,10.7,6.3,International Short-Haul
S25,34,2025-08-25,111,T1,Pier 1,157,11.2,5.8,International Short-Haul
S25,34,2025-08-25,112,T1,Pier 1,140,10,7,International Short-Haul
S25,34,2025-08-25,113,T1,Pier 1,146,10.4,6.6,International Short-Haul
S25,34,2025-08-25,114,T1,Pier 1,155,11.1,5.9,International Short-Haul
S25,34,2025-08-25,115,T1,Pier 1,136,9.7,7.3,International Short-Haul
S25,34,2025-08-25,116,T1,Pier 1,139,9.9,7.1,International Short-Haul
S25,34,2025-08-25,117,T1,Pier 1,160,11.4,5.6,International Short-Haul
S25,34,2025-08-25,118,T1,Pier 1,143,10.2,6.8,International Short-Haul
S25,34,2025-08-25,119,T1,Pier 1,158,11.3,5.7,International Short-Haul
S25,34,2025-08-25,201,T1,Pier 2,108,8.5,8.5,International Short-Haul
S25,34,2025-08-25,202,T1,Pier 2,111,8.7,8.3,International Short-Haul
S25,34,2025-08-25,203,T1,Pier 2,118,9.3,7.7,International Short-Haul
S25,34,2025-08-25,204,T1,Pier 2,117,9.2,7.8,International Short-Haul
S25,34,2025-08-25,205,T1,Pier 2,116,9.1,7.9,International Short-Haul
S25,34,2025-08-25,206,T1,Pier 2,115,9,8,International Short-Haul
S25,34,2025-08-25,207,T1,Pier 2,120,9.4,7.6,International Short-Haul
S25,34,2025-08-25,208,T1,Pier 2,109,8.6,8.4,International Short-Haul
S25,34,2025-08-25,209,T1,Pier 2,113,8.9,8.1,International Short-Haul
S25,34,2025-08-25,210,T1,Pier 2,107,8.4,8.6,International Short-Haul
S25,34,2025-08-25,211,T1,Pier 2,116,9.1,7.9,International Short-Haul
S25,34,2025-08-25,212,T1,Pier 2,109,8.6,8.4,International Short-Haul
S25,34,2025-08-25,213,T1,Pier 2,111,8.7,8.3,International Short-Haul
S25,34,2025-08-25,214,T1,Pier 2,113,8.9,8.1,International Short-Haul
